place_id,name,sector_name,province,lat,lng,business_status,competitor_density,foot_traffic_score,infrastructure_score,income_proxy,transit_stops_nearby,google_rating,review_count,price_level,years_operational,is_chain,has_photos,label
ChIJ73kJXWAMwxkRYoy_SmGBLTY,La Différence Restaurant,Huye,Southern,-2.604377,29.740169,OPERATIONAL,21,6.4,8.5,350000.0,3,4.0,1,1,0.5,0,0,0
ChIJ5ct49WAMwxkRkyz0amEJtTg,Kwa Gicumba Restaurant,Huye,Southern,-2.604647,29.739718,OPERATIONAL,18,5.53,7.5,350000.0,3,1.7,3,1,0.5,0,0,0
ChIJF6r0-hUNwxkRk-NFRnOcvik,Kwa Zirakamwa,Huye,Southern,-2.604727,29.739772,OPERATIONAL,18,5.53,10.0,350000.0,3,5.0,1,1,0.5,0,1,0
ChIJB2fo8OQNwxkRYeBX32vcUi0,Eternal Restaurant,Huye,Southern,-2.604678,29.737446,OPERATIONAL,16,5.0,10.0,350000.0,3,3.0,2,1,0.5,0,1,0
ChIJmdvXOvkMwxkRBReqqdhBXAc,Kwa Gikongoro Restaurant,Huye,Southern,-2.590801,29.74628,OPERATIONAL,5,2.2,10.0,350000.0,3,3.7,12,1,0.5,0,1,0
ChIJRU61RfwNwxkRuAeEzQ3CqQs,Ample Solutions Ltd.,Huye,Southern,-2.605257,29.738802,OPERATIONAL,17,5.27,10.0,350000.0,2,5.0,2,1,0.5,0,1,0
ChIJ72jzpJkNwxkR0JWc4gYnFZI,Sports Corner,Huye,Southern,-2.594281,29.748235,OPERATIONAL,3,1.73,7.0,350000.0,2,3.5,0,1,0.5,0,0,0
ChIJ8xCF41ANwxkRiyIuXZ3IWvE,Noon Resaurant,Huye,Southern,-2.605515,29.738666,OPERATIONAL,18,5.67,8.5,350000.0,2,3.5,0,1,0.5,0,1,0
ChIJO2csXAANwxkR63_iFizDg6E,La famille RESTO-BAR,Huye,Southern,-2.605631,29.738024,OPERATIONAL,17,5.4,10.0,350000.0,2,5.0,2,1,0.5,0,1,0
ChIJaXY1oN8NwxkR3Fwzv146Xqk,Terra Viva Restaurant,Huye,Southern,-2.605627,29.737381,OPERATIONAL,18,5.67,7.0,350000.0,2,3.5,0,1,0.5,0,0,0
ChIJ81_SWvkMwxkRCfebYTCTDDo,Happiness Star Motel B,Huye,Southern,-2.590365,29.747304,OPERATIONAL,5,2.2,9.0,350000.0,2,3.9,52,1,0.5,0,1,1
ChIJfZUhXWEMwxkRG4QYcWb5DsA,Shekinah Restaurant,Huye,Southern,-2.607207,29.738003,OPERATIONAL,16,4.93,10.0,350000.0,1,3.0,7,1,0.5,0,1,0
ChIJKX3EAXoNwxkRNLtpktxUthw,Chez athanase Eden,Huye,Southern,-2.60775,29.736813,OPERATIONAL,14,4.33,7.5,350000.0,1,3.5,0,1,0.5,0,1,0
ChIJl1yDcjgNwxkRUZ4GOhPrjP4,shimiyimana eric,Huye,Southern,-2.608216,29.739603,OPERATIONAL,18,5.47,7.5,350000.0,1,3.5,0,1,0.5,0,1,0
ChIJ64S1ZCgNwxkRoKR6jUqDGCk,Fiver star dinner,Huye,Southern,-2.608683,29.736225,OPERATIONAL,12,3.8,7.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJue-aM2INwxkRoelivSnmU1A,Isaac Barista & Training Center,Huye,Southern,-2.609357,29.736926,OPERATIONAL,17,5.2,10.0,350000.0,0,5.0,3,1,0.5,0,1,0
ChIJL9EdyuoNwxkRj4LjOgWYX6w,Vito Bar &Restaurant,Huye,Southern,-2.609336,29.735043,OPERATIONAL,7,2.27,9.0,350000.0,0,4.0,1,1,0.5,0,1,0
ChIJDzYUNmMMwxkRLnX0ETbl5sY,Wariraye Building,Huye,Southern,-2.611735,29.738328,OPERATIONAL,13,4.13,8.5,350000.0,0,3.5,6,1,0.5,0,0,0
ChIJo1zNuboNwxkRLLtYCMXpnZw,Fresh Rolex,Huye,Southern,-2.611785,29.738141,OPERATIONAL,13,4.13,10.0,350000.0,0,4.2,49,1,0.5,0,1,1
ChIJ3-1h0XwMwxkRbZDdTBdH6jc,Iluminatio Restaurant,Huye,Southern,-2.612237,29.739256,OPERATIONAL,10,3.33,8.5,350000.0,0,3.5,2,1,0.5,0,0,0
ChIJK1FBIX0MwxkRreFybr3S3xc,New Texas,Huye,Southern,-2.612709,29.739623,OPERATIONAL,10,3.33,10.0,350000.0,0,2.7,3,1,0.5,0,1,0
ChIJCZ3a23wMwxkRYXPRZjSyT7s,Blessing Restaurant,Huye,Southern,-2.612762,29.739281,OPERATIONAL,9,3.07,8.5,350000.0,0,4.4,5,1,0.5,0,0,0
ChIJS-It2XwMwxkRLeURgqeJtw4,Kwa Mariya Restaurant,Huye,Southern,-2.61281,29.739478,OPERATIONAL,9,3.07,7.5,350000.0,0,4.0,3,1,0.5,0,0,0
ChIJQYmIoUYNwxkRq0eNFpQ8OiY,Amoris Restaurant,Huye,Southern,-2.613042,29.739233,OPERATIONAL,9,3.07,10.0,350000.0,0,2.7,3,1,0.5,0,1,0
ChIJZxJ1ExkNwxkRq4L61jeG-0Q,TAVIA TASTE RESTAURANT,Huye,Southern,-2.613417,29.738614,OPERATIONAL,9,3.07,10.0,350000.0,0,5.0,3,1,0.5,0,1,0
ChIJAzHCensMwxkR1sfT0yYBHMw,Kiza Restaurant,Huye,Southern,-2.613794,29.736202,OPERATIONAL,9,3.07,10.0,350000.0,0,4.9,9,1,0.5,0,1,0
ChIJ6fz4FR0NwxkRIx8_Ge02QBM,Kwa Ndamukunda,Huye,Southern,-2.584204,29.755644,OPERATIONAL,0,0.27,9.0,350000.0,0,3.3,20,1,0.5,0,1,0
ChIJdSER_H8MwxkRXf7J1jn0-Qs,5/5 Bar & Restaurant,Huye,Southern,-2.620338,29.742246,OPERATIONAL,3,1.27,10.0,350000.0,0,3.0,16,1,0.5,0,1,0
ChIJAV4S_38MwxkRB7r3DLcpsp4,Hilltop,Huye,Southern,-2.62057,29.742372,OPERATIONAL,3,1.27,8.5,350000.0,0,4.0,1,1,0.5,0,0,0
ChIJP2sJOQALwxkRkA6rdSc4EZA,Hills view Guest house,Huye,Southern,-2.622366,29.738985,OPERATIONAL,3,1.27,9.0,350000.0,0,5.0,1,1,0.5,0,1,0
ChIJ7_kbp2ULwxkR3bnvAJzojOA,G's Food,Huye,Southern,-2.622366,29.738985,OPERATIONAL,3,1.27,6.0,350000.0,0,3.5,0,1,0.5,0,0,0
ChIJJ5ArZTfK3BkRlELAj9Cc2z4,Mater Dei Motel,Muhanga,Southern,-2.082182,29.753677,OPERATIONAL,9,2.87,10.0,350000.0,7,3.6,74,1,0.5,0,1,0
ChIJV1kyDPDL3BkRIEgu3Uk35x0,Stony Platforms,Muhanga,Southern,-2.082571,29.751622,OPERATIONAL,8,2.6,7.5,350000.0,6,3.5,0,1,0.5,0,1,0
ChIJ1ZDv3PHL3BkRgsDo047znVs,Halal Corner,Muhanga,Southern,-2.079785,29.755814,OPERATIONAL,1,0.67,7.5,350000.0,6,3.5,0,1,0.5,0,1,0
ChIJISCEewDL3BkR7m_7C58yeXo,Mucyo,Muhanga,Southern,-2.0843,29.751386,OPERATIONAL,10,3.13,7.5,350000.0,6,4.0,1,1,0.5,0,0,0
ChIJUQoNbqvL3BkRDnUJvniV2ys,Trading,Muhanga,Southern,-2.0843,29.751386,OPERATIONAL,10,3.13,7.0,350000.0,6,3.5,0,1,0.5,0,0,0
ChIJX4BB58zL3BkRRDHtOKbDqzw,ACEJ RESTAURENT,Muhanga,Southern,-2.0843,29.751386,OPERATIONAL,10,3.13,7.5,350000.0,6,3.5,0,1,0.5,0,1,0
ChIJwaqk62_L3BkRijtlt9dngM8,Muhanga group SILOAM,Muhanga,Southern,-2.0843,29.751386,OPERATIONAL,10,3.13,9.0,350000.0,6,3.8,24,1,0.5,0,1,1
ChIJAahzmDzL3BkRr6hgoLGXX1Y,Restaurant Tranquillité,Muhanga,Southern,-2.083366,29.750774,OPERATIONAL,9,2.87,9.0,350000.0,6,3.7,49,1,0.5,0,1,0
ChIJf65hWPbL3BkRxdjv-7z-c3Y,City View Restaurant,Muhanga,Southern,-2.084955,29.751463,OPERATIONAL,10,3.13,9.0,350000.0,5,4.1,8,1,0.5,0,1,0
ChIJDZUai1LL3BkReaC5RTWUK9k,مطعم,Muhanga,Southern,-2.086535,29.752987,OPERATIONAL,13,4.13,9.0,350000.0,5,3.5,4,1,0.5,0,1,0
ChIJv7wtWuvL3BkRk-OAjZ0k1Lg,BAHO Restaurant,Muhanga,Southern,-2.087047,29.75252,OPERATIONAL,11,3.4,7.0,350000.0,5,3.5,0,1,0.5,0,0,0
ChIJ9bywyqHL3BkRlQ0aCHJ9CUw,FEFU FAVORITE SHOP,Muhanga,Southern,-2.087493,29.754359,OPERATIONAL,10,3.13,10.0,350000.0,4,5.0,1,1,0.5,0,1,0
ChIJK80G8GrL3BkRehhyqwIwyr0,PLATEAU BAR RESTO,Muhanga,Southern,-2.088987,29.755747,OPERATIONAL,5,1.8,9.0,350000.0,3,3.5,18,1,0.5,0,1,0
ChIJRbFxXQDL3BkRpNGMejqN4IY,Fatima bungalow bar and grill,Muhanga,Southern,-2.089251,29.754795,OPERATIONAL,5,1.8,8.5,350000.0,3,3.5,0,1,0.5,0,1,0
ChIJhwqERAC53BkRrzLfGEEiZ70,Yaounde Bar and Restaurant,Muhanga,Southern,-2.089383,29.754644,OPERATIONAL,5,1.8,9.0,350000.0,3,4.0,4,1,0.5,0,1,0
ChIJ-Tx_dynL3BkRzgilnVi55VY,Idembe Heritage,Muhanga,Southern,-2.081049,29.774233,OPERATIONAL,0,0.4,9.0,350000.0,0,4.5,59,1,0.5,0,1,1
ChIJPwzhYwA_wxkRIelQOGFk8rM,Mukoni,Nyanza,Southern,-2.349608,29.751307,OPERATIONAL,3,1.07,6.0,350000.0,3,3.5,0,1,0.5,0,0,0
ChIJL0LXvSM_wxkRE7B5twSv-Pc,Cenko's amafu restourent,Nyanza,Southern,-2.349608,29.751307,OPERATIONAL,3,1.07,6.0,350000.0,3,3.5,0,1,0.5,0,0,0
ChIJexzm0xI_wxkRG7WOoigACVw,Welcome to Kindi's Bar&Restaurant,Nyanza,Southern,-2.352875,29.752309,OPERATIONAL,3,1.07,10.0,350000.0,3,4.2,100,1,0.7,0,1,1
ChIJqeMLHxw_wxkR3Z0xkdpogVo,BISMILLAH RESTAURANT,Nyanza,Southern,-2.353829,29.752621,OPERATIONAL,3,1.07,7.5,350000.0,2,4.5,2,1,0.5,0,0,0
ChIJgWhbbqw_wxkRgDfN_7-UQq0,NYANZA ROYAL GATE APARTMENT,Nyanza,Southern,-2.34923,29.758179,OPERATIONAL,0,0.4,8.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJFRhHktE_wxkRChRsmSMXEls,Rerumwana Center Restaurant,Nyanza,Southern,-2.351119,29.767348,OPERATIONAL,4,1.33,10.0,350000.0,0,4.2,25,1,0.5,0,1,1
ChIJ-z6TSH0_wxkRjevW7iN_jxk,Chez Ramadhan,Nyanza,Southern,-2.347122,29.768344,OPERATIONAL,2,0.8,7.5,350000.0,0,4.5,2,1,0.5,0,0,0
ChIJz5e7MNY_wxkRLTauXqRVKIw,Sunrise Bar,Nyanza,Southern,-2.347076,29.768373,OPERATIONAL,2,0.8,9.0,350000.0,0,3.7,3,1,0.5,0,1,0
ChIJXf0-8Uo_wxkRDzOMJdxsF5w,Gaby resto & bar,Nyanza,Southern,-2.351856,29.76892,OPERATIONAL,2,0.8,7.0,350000.0,0,3.5,0,1,0.5,0,0,0
ChIJvccx8zo_wxkRpdvHrfcZUZs,Dachrispe Fastfood,Nyanza,Southern,-2.35249,29.769057,OPERATIONAL,2,0.8,8.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJqQ6aHbU4wxkRxSGVjJIKB2Y,Haji Enterprise,Nyanza,Southern,-2.341493,29.768633,OPERATIONAL,0,0.27,10.0,350000.0,0,3.8,132,1,0.9,0,1,1
ChIJJThm8cI3wxkRpdPrF3NCUlw,Uruganiriro Hit Bar,Ruhango,Southern,-2.23254,29.780241,OPERATIONAL,0,0.33,7.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJ3VpZfAA3wxkRqlo9pEMeN3g,Nuwid group Ltd ruhango icveye cafe food restaurant,Ruhango,Southern,-2.236942,29.787793,OPERATIONAL,2,0.8,9.0,350000.0,0,4.0,4,1,0.5,0,1,0
ChIJB474OQA3wxkReF4QZPMslQw,RENE'S RESTAURANT,Ruhango,Southern,-2.237702,29.788019,OPERATIONAL,2,0.8,10.0,350000.0,0,4.0,2,1,0.5,0,1,0
ChIJkym4jvY3wxkRJlZVWRhxvRU,Resto-Bar Izihirwe,Ruhango,Southern,-2.238653,29.788937,OPERATIONAL,2,0.8,8.5,350000.0,0,5.0,6,1,0.5,0,0,0
ChIJ44UhJIBG2xkRY9jD1Del8Fw,Detente Restaurant,Rwamagana,Eastern,-1.950075,30.436077,OPERATIONAL,7,2.2,7.5,350000.0,7,3.3,7,1,0.5,0,0,0
ChIJU685Pd9H2xkRu7zg53CRl3k,maranata restaurant,Rwamagana,Eastern,-1.949611,30.436528,OPERATIONAL,6,2.0,7.0,350000.0,7,3.5,0,1,0.5,0,0,0
ChIJAQoXWbZF2xkRjrzV_74WQ5c,Vella coffee,Rwamagana,Eastern,-1.951522,30.434085,OPERATIONAL,5,1.67,10.0,350000.0,6,5.0,4,1,0.5,0,1,0
ChIJc8T-r1JF2xkR9k1uXCQSRtA,Ombre du midi restaurant and coffee shop,Rwamagana,Eastern,-1.951547,30.433592,OPERATIONAL,5,1.67,8.5,350000.0,6,3.5,0,1,0.5,0,1,0
ChIJOUST_21H2xkREhWoxlSY1Cc,MATSHOP 250 Chez Dallas,Rwamagana,Eastern,-1.945589,30.435396,OPERATIONAL,1,0.6,10.0,350000.0,6,4.8,4,1,0.5,0,1,0
ChIJwVVJg39G2xkRSjOD07a0NSo,Dieta Bar & Restaurant,Rwamagana,Eastern,-1.953332,30.436449,OPERATIONAL,10,3.0,10.0,350000.0,5,2.9,11,1,0.5,0,1,0
ChIJeZBqBgBH2xkRHR_7p8NlCZ4,Munyaneza,Rwamagana,Eastern,-1.953513,30.438644,OPERATIONAL,8,2.47,6.0,350000.0,4,3.5,0,1,0.5,0,0,0
ChIJy17TSQBH2xkRsZrPbH2SSiE,Rwamagana,Rwamagana,Eastern,-1.953596,30.43874,OPERATIONAL,7,2.2,7.5,350000.0,4,3.5,0,1,0.5,0,1,0
ChIJi6YPd9hH2xkR7HdIXSNw-hU,akabari,Rwamagana,Eastern,-1.953596,30.43874,OPERATIONAL,7,2.2,9.0,350000.0,4,3.0,1,1,0.5,0,1,0
ChIJXS7kVtpH2xkRdXEuqsf0RBY,R. Classic,Rwamagana,Eastern,-1.955075,30.436049,OPERATIONAL,8,2.47,10.0,350000.0,4,4.2,24,1,0.5,0,1,1
ChIJnSE_vZpH2xkRy1PKEA73-t4,CLAUDE FAST FOOD&RESTAURENTS,Rwamagana,Eastern,-1.956041,30.438067,OPERATIONAL,6,1.93,10.0,350000.0,3,3.7,3,1,0.5,0,1,0
ChIJ_3mbKElH2xkRHZ1Z0Hblkak,Canteen and esto chez bonna,Rwamagana,Eastern,-1.956725,30.437791,OPERATIONAL,6,1.93,8.5,350000.0,3,4.0,2,1,0.5,0,0,0
ChIJoY0ZASFH2xkRzONiK1I_uzs,Restaurant belle vie,Rwamagana,Eastern,-1.962801,30.436002,OPERATIONAL,0,0.27,10.0,350000.0,0,3.0,1,1,0.5,0,1,0
ChIJ8fDYTgBF2xkRCks0ljb7mjE,B Chicken Farm Pro,Rwamagana,Eastern,-1.951969,30.421268,OPERATIONAL,0,0.27,8.5,350000.0,0,3.5,0,1,0.5,1,1,0
ChIJzW-mwSlH2xkRKlKKKUJfaxc,Oegea cantiune & restaurant,Rwamagana,Eastern,-1.958027,30.447212,OPERATIONAL,0,0.27,7.5,350000.0,0,5.0,1,1,0.5,0,0,0
ChIJQzJBaSNH2xkRhmGtF5pohI0,Smith's and Marina's Bar & Restaurant,Rwamagana,Eastern,-1.943975,30.452095,OPERATIONAL,0,0.33,8.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJ852qRgBF2xkRucsofRO9wCU,Jado,Rwamagana,Eastern,-1.936744,30.419736,OPERATIONAL,0,0.27,9.0,350000.0,0,4.0,1,1,0.5,0,1,0
ChIJhTeLlrFF2xkRq6dD7_AhN3s,New Flame,Rwamagana,Eastern,-1.975352,30.434297,OPERATIONAL,0,0.33,8.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJQZuBoQ3z2xkR0AzeQxKGaMg,Damica boutique hotel,Nyagatare,Eastern,-1.298773,30.324031,OPERATIONAL,0,0.27,10.0,350000.0,5,4.3,7,1,0.5,0,1,0
ChIJF5E1aQDz2xkR2o6DVQmaeSk,The Best Resto,Nyagatare,Eastern,-1.29856,30.332831,OPERATIONAL,0,0.27,9.0,350000.0,5,5.0,1,1,0.5,0,1,0
ChIJ0xkw3Zbz2xkR7HOYPrp2CGQ,"Umutara AF LTD Coffee Shop, Bar $ Restaurant",Nyagatare,Eastern,-1.293215,30.329193,OPERATIONAL,5,2.0,9.0,350000.0,5,5.0,4,1,0.5,0,1,0
ChIJFbfa1L_z2xkRmqsXKEW1KwE,Ltalian coffee,Nyagatare,Eastern,-1.293929,30.325195,OPERATIONAL,5,1.93,10.0,350000.0,5,2.8,4,1,0.5,0,1,0
ChIJY5YvuDHz2xkRhEYU0kw3UvU,Resto Bon Appetit,Nyagatare,Eastern,-1.292712,30.329075,OPERATIONAL,5,2.0,6.0,350000.0,4,3.5,0,1,0.5,0,0,0
ChIJ19Adl5zz2xkRQsoRuHoiZZ4,INEZA Restaurent,Nyagatare,Eastern,-1.29361,30.324481,OPERATIONAL,3,1.07,6.0,350000.0,4,3.5,0,1,0.5,0,0,0
ChIJV-d-eubz2xkR8WBG-QR41OM,Restaurant (Kwa Mameni),Nyagatare,Eastern,-1.302828,30.331045,OPERATIONAL,0,0.27,9.0,350000.0,4,5.0,1,1,0.5,0,1,0
ChIJ90UDKpDz2xkRDl4WQ0JA2zI,UMUKINDO Guest House & Restaurant,Nyagatare,Eastern,-1.292059,30.327692,OPERATIONAL,6,2.27,8.5,350000.0,4,3.5,0,1,0.5,0,1,0
ChIJtZbLDwDz2xkRLFtmj3kTNOg,Niyonsaba Patrick,Nyagatare,Eastern,-1.292858,30.324883,OPERATIONAL,5,1.93,6.0,350000.0,4,3.5,0,1,0.5,0,0,0
ChIJ8bc-sgzz2xkRwSBuLvcQ4WQ,Chez bebe,Nyagatare,Eastern,-1.291343,30.329218,OPERATIONAL,3,1.47,10.0,350000.0,4,5.0,3,1,0.5,0,1,0
ChIJe_z3exfz2xkRIO0otes5bYs,JAN AGNES,Nyagatare,Eastern,-1.291477,30.336249,OPERATIONAL,2,0.87,7.5,350000.0,2,3.0,1,1,0.5,0,0,0
ChIJxaTFAwDz2xkRKOR0XrSA268,Cyamazima,Nyagatare,Eastern,-1.289753,30.334876,OPERATIONAL,2,0.87,9.0,350000.0,2,3.0,1,1,0.5,0,1,0
ChIJ697_56jz2xkRt6SpNc8a8xA,Elican 's milk zone,Nyagatare,Eastern,-1.289753,30.334876,OPERATIONAL,2,0.87,6.0,350000.0,2,3.5,0,1,0.5,0,0,0
ChIJux4UVFeN2xkR-F0EFtHxscQ,The Social Restaurant,Nyagatare,Eastern,-1.315278,30.321361,OPERATIONAL,0,0.27,8.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJa31gX6AF3RkRI7hD4tK_tB4,Centre d'Accueil Saint François Xavier,Rubavu,Western,-1.699245,29.25825,OPERATIONAL,7,2.2,10.0,350000.0,0,3.8,145,1,1.0,0,1,1
ChIJkyWVkJ4F3RkRsLKAsEjsyhs,Roxy Bar and Restaurant,Rubavu,Western,-1.697804,29.250326,OPERATIONAL,2,0.87,10.0,600000.0,1,3.9,131,2,0.9,0,1,1
ChIJcbfWGaAF3RkRUjz7mKRx0T4,New Bistro Wine Garage,Rubavu,Western,-1.707301,29.264407,OPERATIONAL,0,0.27,10.0,350000.0,0,3.4,20,1,0.5,0,1,0
ChIJ36mFZpUF3RkRd-Ua4d3dQgI,Second Home,Rubavu,Western,-1.684832,29.254812,OPERATIONAL,5,1.6,10.0,350000.0,7,3.5,6,1,0.5,0,1,0
ChIJRerhIAAF3RkRDPfzJzyQ4wg,IGISHEKE juice chez:mama ruth,Rubavu,Western,-1.683725,29.253322,OPERATIONAL,7,2.13,10.0,350000.0,6,5.0,1,1,0.5,0,1,0
ChIJPXetmYoF3RkRoB4gA7wVEqc,Chunyu Chinese Restaurant,Rubavu,Western,-1.687964,29.256067,CLOSED_TEMPORARILY,8,3.0,9.0,350000.0,6,4.1,32,1,0.5,0,1,0
ChIJd5qJnrQF3RkR1zQjBEvFodc,New Belair Rubavu,Rubavu,Western,-1.68538,29.25667,OPERATIONAL,5,1.93,10.0,350000.0,6,5.0,4,1,0.5,0,1,0
ChIJW_CYGOwF3RkRY_ZP2STQKEE,Annick Lshes,Rubavu,Western,-1.683801,29.250963,OPERATIONAL,9,2.67,10.0,350000.0,5,5.0,2,1,0.5,0,1,0
ChIJp5jA0K8F3RkRRldCJOleKRQ,TOKOOS KAZURI,Rubavu,Western,-1.685299,29.249927,OPERATIONAL,9,2.67,10.0,350000.0,5,4.1,11,1,0.5,0,1,0
ChIJ2fH-P0oF3RkRaVm9nyNkfSo,PARIZIA (Quick service delivery restaurant),Rubavu,Western,-1.685535,29.249763,CLOSED_TEMPORARILY,9,2.67,9.0,350000.0,5,4.0,19,1,0.5,0,1,0
ChIJlcVpR-sF3RkRPDoNGPTCADI,Best Conner,Rubavu,Western,-1.682788,29.250917,OPERATIONAL,9,2.67,10.0,350000.0,5,3.1,10,1,0.5,0,1,0
ChIJt6KUJAAF3RkRBO27DvuF2tQ,Chez Miss Stella Resto/Bar,Rubavu,Western,-1.685063,29.249313,OPERATIONAL,9,2.67,6.0,350000.0,5,3.5,0,1,0.5,0,0,0
ChIJgzWRkb4F3RkRUUFl5k2Pxnw,Peace Corner,Rubavu,Western,-1.686964,29.259,OPERATIONAL,5,1.93,9.0,600000.0,5,3.6,176,2,1.2,0,1,0
ChIJ_wrf5Y4F3RkRklVyTfmst5o,Food Corner,Rubavu,Western,-1.685192,29.24874,OPERATIONAL,8,2.4,10.0,350000.0,5,5.0,17,1,0.5,0,1,1
ChIJqXFBDQAF3RkRb0rQVJVFEE8,SIZZLE RESTAURANT - مطعم عربي ( حلال ),Rubavu,Western,-1.69105,29.255939,OPERATIONAL,9,3.0,10.0,350000.0,5,4.8,33,1,0.5,0,1,1
ChIJ7afx4eUF3RkRwQ0pFARcXUQ,The Moon Coffee Shop,Rubavu,Western,-1.691188,29.255938,OPERATIONAL,9,3.0,10.0,350000.0,5,5.0,2,1,0.5,0,1,0
ChIJ_4VHZ3UF3RkRnLyT3Z6xknY,Saba Lounge & Restaurant,Rubavu,Western,-1.687827,29.259151,OPERATIONAL,5,1.93,10.0,350000.0,4,4.2,60,1,0.5,0,1,1
ChIJu78a6QoF3RkRUYZkMtW5Ed8,Uzuri Lounge and resto,Rubavu,Western,-1.689388,29.259216,OPERATIONAL,14,4.67,10.0,350000.0,4,2.3,3,1,0.5,0,1,0
ChIJ81oEYpEF3RkR1XOWaPjQhas,Kivu,Rubavu,Western,-1.687932,29.247665,OPERATIONAL,6,1.87,10.0,350000.0,4,4.1,43,1,0.5,0,1,1
ChIJ0as2yXoF3RkR9DQFYMu6nO4,Oasis Bar&Resto ex SAN FRANCESCO RESTO&BAR Gisenyi,Rubavu,Western,-1.692088,29.257062,OPERATIONAL,11,3.53,10.0,350000.0,4,3.3,3,1,0.5,0,1,0
ChIJQwTTw40F3RkRArQPq6iW-V4,KFP restaurant,Rubavu,Western,-1.6839,29.24698,OPERATIONAL,8,2.4,10.0,350000.0,3,4.5,12,1,0.5,0,1,0
ChIJ2eSc5pMF3RkRVv8BvLSX-XU,El Momento,Rubavu,Western,-1.683915,29.246933,OPERATIONAL,8,2.4,8.5,350000.0,3,3.5,0,1,0.5,0,1,0
ChIJ5z3QUAAF3RkRLOKDsOsFNLg,Peace Peace Supermarket and Restaurant,Rubavu,Western,-1.692729,29.257996,OPERATIONAL,11,3.53,9.0,350000.0,3,5.0,1,1,0.5,0,1,0
ChIJkxvU0xEF3RkR4fco5OglrBc,Ashton Guest House,Rubavu,Western,-1.692773,29.257991,OPERATIONAL,11,3.53,7.5,350000.0,3,3.5,0,1,0.5,0,1,0
ChIJyRKJdCYF3RkRwYXFOMTfUWE,TANG HOSPITALITY SERVICES LTD,Rubavu,Western,-1.69284,29.258959,OPERATIONAL,15,4.6,9.0,350000.0,3,5.0,2,1,0.5,0,1,0
ChIJH9ApNAgF3RkRNcf0KXMZHEg,Tip Top,Rubavu,Western,-1.692877,29.259528,OPERATIONAL,18,5.4,10.0,350000.0,3,3.8,8,1,0.5,0,1,0
ChIJo-Wc5KwF3RkRfLeH-f2o2yo,joker fast food & drinks ltd,Rubavu,Western,-1.687955,29.262632,OPERATIONAL,4,1.67,7.0,350000.0,3,3.5,0,1,0.5,0,0,0
ChIJo1PZBmwF3RkRbtHhzqFAMuY,GISENYI GISIMENTI BAR & RESTAURANT,Rubavu,Western,-1.677403,29.252357,OPERATIONAL,0,0.33,10.0,350000.0,3,4.1,7,1,0.5,0,1,0
ChIJ5dRitfgF3RkR3jtxpr_KlgE,The Rolex Hub Gisenyi,Rubavu,Western,-1.69246,29.260308,OPERATIONAL,16,4.87,10.0,350000.0,3,3.8,5,1,0.5,0,1,0
ChIJ8z6kbKMF3RkRHQslz1epj8w,Indian Spices Restaurant,Rubavu,Western,-1.693371,29.259752,OPERATIONAL,19,5.67,10.0,350000.0,2,3.7,6,1,0.5,0,1,0
ChIJ_0s8RQAF3RkR-_bVKsPmg0s,O'Delice (Order below 👇🏽Online - 25min Max - Free Delivery),Rubavu,Western,-1.695575,29.257522,OPERATIONAL,15,4.67,10.0,350000.0,2,4.4,19,1,0.5,0,1,1
ChIJQSCn94gF3RkRd2i9udnJE-8,AYAT Restaurant Indian & african food halal,Rubavu,Western,-1.691155,29.263083,OPERATIONAL,12,3.47,9.0,350000.0,2,4.0,45,1,0.5,0,1,1
ChIJJ5uOgd8F3RkRFHJpF2mfXw4,Naman Indian Restaurant,Rubavu,Western,-1.69553,29.248389,OPERATIONAL,3,1.13,9.0,350000.0,1,3.8,21,1,0.5,0,1,1
ChIJefc9kSgF3RkRUdCfk4wO3Ps,Iturize Restaurant,Rubavu,Western,-1.693776,29.262628,OPERATIONAL,15,4.27,10.0,350000.0,1,5.0,6,1,0.5,0,1,0
ChIJLRmVTR8F3RkR3gOqz6Dev1w,Bismillah Restaurant,Rubavu,Western,-1.695284,29.261542,OPERATIONAL,18,5.13,9.0,350000.0,1,3.6,8,1,0.5,0,1,0
ChIJ4cmBsg4F3RkRB2C48cixjE4,Kivu Urban Resort,Rubavu,Western,-1.697437,29.249938,OPERATIONAL,2,0.87,9.0,350000.0,1,4.5,2,1,0.5,0,1,0
ChIJ8w0IIFIF3RkRq1sNX5gSU6k,Restaurant,Rubavu,Western,-1.677685,29.262383,OPERATIONAL,0,0.27,8.5,350000.0,1,4.0,1,1,0.5,0,0,0
ChIJ26vQa7oF3RkRSqpWlcfKCRc,Homeland Coffee and restaurant,Rubavu,Western,-1.694795,29.26289,OPERATIONAL,15,4.27,9.0,350000.0,1,3.0,2,1,0.5,0,1,0
ChIJ_cgAYwAF3RkRkTAv0OZB10o,Eva home,Rubavu,Western,-1.694614,29.263168,OPERATIONAL,14,4.0,7.5,350000.0,1,5.0,1,1,0.5,0,0,0
